LocalCurrencyAmount,ExchangeRate,Nights,Adults,Minors,FreeMinors,cluster,GraphDate,Profile
1280.2,21.76,1,2,0,1,2,2019-10,C
1593.12,19.0,2,1,0,0,0,2019-10,A
1984.88,19.12,2,1,0,0,0,2019-10,A
1250.0,19.3,1,1,0,0,0,2019-10,A
1200.0,19.01,1,1,0,0,0,2019-10,A
2400.0,19.0,2,2,0,0,1,2019-10,B
3272.38,21.31,2,3,0,0,1,2019-10,B
1972.0,19.0,2,1,0,0,0,2019-10,A
3193.59,1.0,3,2,0,0,1,2019-10,B
1757.08,18.97,2,1,0,0,0,2019-10,A
550.0,19.0,1,2,0,0,1,2019-10,B
1640.02,19.2109,1,2,0,1,2,2019-10,C
2377.72,20.31,3,2,2,2,2,2019-10,C
530.0,24.39,0,1,0,0,0,2019-10,A
914.0,18.0,1,1,0,0,0,2019-10,A
2380.0,18.75,1,2,0,0,1,2019-10,B
900.0,19.3,1,1,0,0,0,2019-10,A
6000.0,19.8,3,2,0,0,1,2019-10,B
969.98,19.2109,1,2,0,0,1,2019-10,B
2978.72,1.0,2,2,0,0,1,2019-10,B
2708.92,21.31,1,2,0,0,1,2019-10,B
3000.0,19.01,2,2,1,0,2,2019-10,C
865.62,19.2063,1,2,0,0,1,2019-10,B
5360.98,20.0,3,3,1,1,2,2019-10,C
2312.8,1.0,2,1,0,0,0,2019-10,A
1140.02,19.2109,1,1,0,0,0,2019-10,A
1270.0,20.04,1,2,0,0,1,2019-10,B
1285.0,16.0,1,2,0,0,1,2019-10,B
1427.78,16.0,1,2,0,0,1,2019-10,B
831.69,19.21,1,2,0,0,1,2019-10,B
674.0,18.0,1,1,0,0,0,2019-10,A
942.0,19.48,1,2,0,0,1,2019-10,B
1457.55,1.0,3,1,0,0,0,2019-10,A
330.0,1.0,1,1,0,0,0,2019-10,A
995.0,18.74,1,1,0,0,0,2019-10,A
553.03,1.0,1,2,0,0,1,2019-10,B
1713.6,19.0,2,2,0,0,1,2019-10,B
1461.92,19.15,2,1,0,0,0,2019-10,A
1990.0,19.0,1,3,0,0,1,2019-10,B
1242.16,1.0,1,2,0,0,1,2019-10,B
1365.15,19.2109,1,2,0,2,2,2019-10,C
610.8,22.54,1,2,2,0,2,2019-10,C
2148.0,19.0,1,2,0,0,1,2019-10,B
886.24,19.3,1,1,0,0,0,2019-10,A
734.4,20.86,1,2,0,0,1,2019-10,B
1243.06,21.31,1,2,0,0,1,2019-10,B
2199.12,19.89,3,1,0,0,0,2019-10,A
2936.9,1.0,5,2,0,0,1,2019-10,B
1827.6,19.2109,2,1,0,0,0,2019-10,A
2076.0,17.0,1,3,0,0,1,2019-10,B
829.5,18.89,1,1,0,0,0,2019-10,A
940.0,1.0,1,3,0,0,1,2019-10,B
1485.12,21.4,2,2,0,0,1,2019-10,B
800.0,24.39,1,1,0,0,0,2019-10,A
1287.93,1.0,1,2,0,0,1,2019-10,B
1268.1,19.4,1,2,0,0,1,2019-10,B
5190.0,19.2,6,1,0,0,0,2019-10,A
1176.42,20.25,1,2,0,0,1,2019-10,B
1260.0,1.0,1,2,0,0,1,2019-10,B
1150.0,1.0,1,2,0,0,1,2019-10,B
3282.81,21.31,3,1,0,0,0,2019-10,A
740.0,1.0,1,1,0,0,0,2019-10,A
1374.0,19.3,1,3,0,0,1,2019-10,B
4872.0,20.33,7,1,0,0,0,2019-10,A
1117.0,19.3,1,1,0,0,0,2019-10,A
2480.0,1.0,2,4,0,0,1,2019-10,B
1871.86,19.8,2,3,0,0,1,2019-10,B
1282.52,19.2109,1,2,0,0,1,2019-10,B
1500.0,19.0,2,1,0,0,0,2019-10,A
2014.0,19.2,2,1,0,0,0,2019-10,A
1800.0,19.01,1,3,1,0,2,2019-10,C
978.44,21.31,1,2,0,0,1,2019-10,B
2085.26,16.0,2,2,1,1,2,2019-10,C
865.34,19.41,1,2,0,0,1,2019-10,B
2404.74,19.18,3,2,0,0,1,2019-10,B
711.35,18.95,1,1,0,0,0,2019-10,A
3378.06,19.46,3,2,0,0,1,2019-10,B
1462.49,1.0,1,2,0,0,1,2019-10,B
840.0,1.0,1,2,0,0,1,2019-10,B
1331.69,19.8695,1,1,0,0,0,2019-10,A
4500.0,1.0,3,3,0,0,1,2019-10,B
1514.98,19.2109,1,2,0,0,1,2019-10,B
1307.57,16.0,1,1,0,0,0,2019-10,A
13159.68,1.0,28,1,0,0,2,2019-10,C
696.16,19.3,1,2,1,0,2,2019-10,C
5668.74,19.2109,3,2,0,1,2,2019-10,C
1380.0,19.61,1,1,0,0,0,2019-10,A
1160.0,19.01,1,2,3,0,2,2019-10,C
2250.0,18.76,1,2,0,0,1,2019-10,B
1565.0,19.43,1,2,0,0,1,2019-10,B
1734.87,19.2109,1,2,0,0,1,2019-10,B
2891.7,19.51,3,2,0,0,1,2019-10,B
6256.0,19.5,5,2,0,0,1,2019-10,B
1133.5,18.95,1,2,0,0,1,2019-10,B
4092.52,19.04,4,2,0,0,1,2019-10,B
798.83,20.08,1,2,0,0,1,2019-10,B
850.0,23.097,1,2,0,0,1,2019-10,B
1475.37,1.0,1,2,0,0,1,2019-10,B
6290.8,19.2109,2,2,0,1,2,2019-10,C
1740.02,19.2109,1,2,0,0,1,2019-10,B
11471.88,1.0,3,3,0,0,1,2019-10,B
922.0,19.2,1,1,0,0,0,2019-10,A
1660.86,19.3247,2,2,0,0,1,2019-10,B
940.0,1.0,1,3,1,0,2,2019-10,C
1844.24,1.0,1,1,0,0,0,2019-10,A
2094.0,21.56,2,1,0,0,0,2019-10,A
2320.76,19.2109,2,2,0,0,1,2019-10,B
1543.5,18.0,1,2,0,0,1,2019-10,B
5891.18,21.6383,2,4,0,0,1,2019-10,B
1439.85,21.31,1,1,0,0,0,2019-10,A
1071.0,19.37,1,1,0,0,0,2019-10,A
756.73,19.85,1,2,0,2,2,2019-10,C
899.37,19.2109,1,2,0,0,1,2019-10,B
1130.5,19.33,2,2,0,0,1,2019-10,B
1594.6,19.61,2,1,0,0,0,2019-10,A
986.21,19.98,1,3,0,0,1,2019-10,B
4544.8,1.0,1,2,0,0,1,2019-10,B
3124.0,19.51,3,2,0,0,1,2019-10,B
1007.0,19.3,1,2,0,0,1,2019-10,B
1522.96,16.0,1,2,0,0,1,2019-10,B
2313.36,1.0,2,2,0,0,1,2019-10,B
1038.4,1.0,2,1,0,0,0,2019-10,A
1197.79,18.95,1,2,0,0,1,2019-10,B
4454.46,19.2109,3,2,0,0,1,2019-10,B
2520.46,21.91,2,2,0,0,1,2019-10,B
640.99,22.84,1,2,0,0,1,2019-10,B
2766.59,19.98,3,2,0,0,1,2019-10,B
1364.49,1.0,1,2,0,0,1,2019-10,B
950.0,1.0,1,2,0,0,1,2019-10,B
4924.0,19.63,3,2,1,0,2,2019-10,C
920.0,19.2109,1,1,0,0,0,2019-10,A
881.65,19.97,1,1,0,0,0,2019-10,A
4643.96,1.0,4,2,0,0,1,2019-10,B
2023.13,21.39,1,2,0,0,1,2019-10,B
4093.6,19.53,2,1,0,0,1,2019-10,B
910.1,19.2109,1,1,0,0,0,2019-10,A
1439.78,21.31,1,2,0,0,1,2019-10,B
1887.63,20.58,3,2,0,0,1,2019-10,B
1020.0,21.93,1,1,0,0,0,2019-10,A
1034.58,19.46,1,2,0,0,1,2019-10,B
2211.61,19.0,3,2,0,0,1,2019-10,B
824.67,21.98,1,2,0,0,1,2019-10,B
767.5,19.01,1,2,0,0,1,2019-10,B
1548.08,19.2109,1,2,0,0,1,2019-10,B
846.09,22.62,1,2,0,0,1,2019-10,B
903.0,19.01,1,1,0,0,0,2019-10,A
1870.0,20.02,2,2,0,0,1,2019-10,B
1124.55,19.12,1,1,0,0,0,2019-10,A
1400.0,19.41,1,4,0,0,1,2019-10,B
13392.61,1.0,11,1,0,0,2,2019-10,C
8317.92,17.0,8,1,0,0,0,2019-10,A
4262.61,21.31,3,2,0,0,1,2019-10,B
2359.0,19.2109,1,4,0,0,1,2019-10,B
5383.15,19.66,5,2,0,0,1,2019-10,B
1834.9,19.2,2,1,0,0,0,2019-10,A
1100.0,17.9,1,1,0,0,0,2019-10,A
2520.0,22.06,4,2,0,0,1,2019-10,B
1408.08,19.2109,1,2,0,0,1,2019-10,B
1572.1,19.83,2,2,0,0,1,2019-10,B
1950.0,19.86,1,2,0,0,1,2019-10,B
1623.75,21.31,1,2,0,2,2,2019-10,C
1166.15,19.15,1,2,0,0,1,2019-10,B
973.0,19.32,1,1,0,0,0,2019-10,A
2059.7,19.2109,2,1,0,0,0,2019-10,A
8375.28,19.2109,4,2,0,2,2,2019-10,C
2780.0,18.0,1,2,0,0,1,2019-10,B
2425.53,1.0,1,2,0,0,1,2019-10,B
2756.74,1.0,2,2,0,0,1,2019-10,B
559.18,21.03,1,1,0,0,0,2019-10,A
1150.0,1.0,1,2,0,0,1,2019-10,B
1204.0,19.0,1,2,0,0,1,2019-10,B
1830.0,19.2109,2,1,0,0,0,2019-10,A
2059.7,19.2109,2,2,0,0,1,2019-10,B
2722.72,19.59,4,2,0,0,1,2019-10,B
3170.0,19.46,3,2,0,2,2,2019-10,C
2470.44,19.55,3,1,0,1,2,2019-10,C
1377.0,24.4,2,1,0,0,0,2019-10,A
1914.92,19.2109,1,4,0,0,1,2019-10,B
2037.23,21.31,1,3,0,0,1,2019-10,B
2101.0,18.86,2,1,0,0,0,2019-10,A
1023.4,19.19,1,1,0,0,0,2019-10,A
5687.5,19.5,7,1,0,0,0,2019-10,A
969.98,19.2109,1,2,0,0,1,2019-10,B
1224.06,21.31,1,1,0,2,2,2019-10,C
1116.2,18.65,1,1,0,0,0,2019-10,A
1245.58,19.19,1,4,0,0,1,2019-10,B
1440.0,19.0,2,1,0,0,0,2019-10,A
1298.0,18.5,1,1,0,0,0,2019-10,A
631.6,19.0,1,1,0,0,0,2019-10,A
840.0,1.0,1,1,0,0,0,2019-10,A
2552.0,19.0,1,2,0,0,1,2019-10,B
1408.3,21.82,2,2,0,0,1,2019-10,B
1781.28,19.2109,1,1,0,0,0,2019-10,A
400.0,19.29,2,4,0,0,1,2019-10,B
1285.0,1.0,1,2,0,0,1,2019-10,B
1361.36,20.31,2,2,0,0,1,2019-10,B
1760.0,19.2,1,2,0,0,1,2019-10,B
1402.24,19.75,2,2,0,0,1,2019-10,B
2927.4,19.44,3,1,0,0,0,2019-10,A
1200.0,18.5,2,2,0,0,1,2019-10,B
1071.0,19.68,1,1,0,0,0,2019-10,A
740.0,1.0,1,1,0,0,0,2019-10,A
2570.0,19.21,2,2,0,0,1,2019-10,B
790.0,1.0,1,2,0,0,1,2019-10,B
710.88,19.6363,1,2,0,2,2,2019-10,C
6446.4,21.31,2,3,0,1,2,2019-10,C
1461.38,21.31,1,2,0,2,2,2019-10,C
1842.0,19.63,2,1,0,0,0,2019-10,A
4347.88,19.56,4,3,0,0,1,2019-10,B
3839.4,21.31,3,2,0,0,1,2019-10,B
843.41,19.15,1,2,0,1,2,2019-10,C
1050.0,1.0,1,2,0,0,1,2019-10,B
3324.0,1.0,3,2,0,0,1,2019-10,B
725.95,17.0,1,2,2,0,2,2019-10,C
1564.73,1.0,1,2,0,0,1,2019-10,B
1374.6,21.31,1,2,0,0,1,2019-10,B
940.0,1.0,1,2,0,0,1,2019-10,B
2782.38,21.31,1,3,0,0,1,2019-10,B
1617.0,19.3,1,4,0,0,1,2019-10,B
7297.45,18.9,2,2,0,0,1,2019-10,B
1095.0,21.7,1,1,0,0,0,2019-10,A
836.72,19.2,1,2,2,0,2,2019-10,C
992.0,19.54,1,1,0,0,0,2019-10,A
1892.1,19.7,2,2,0,0,1,2019-10,B
849.6,18.85,1,1,0,0,0,2019-10,A
4623.96,1.0,2,2,0,0,1,2019-10,B
840.0,1.0,1,2,0,0,1,2019-10,B
1130.82,1.0,1,2,0,0,1,2019-10,B
3351.0,19.3,3,1,0,0,0,2019-10,A
944.85,19.3,1,2,0,0,1,2019-10,B
3089.55,19.2109,3,2,0,1,2,2019-10,C
2429.76,19.1,3,1,0,0,0,2019-10,A
990.68,19.7,1,2,0,2,2,2019-10,C
1600.6,19.3,2,2,0,0,1,2019-10,B
1941.0,19.16,1,2,0,0,1,2019-10,B
844.9,19.8,1,1,0,0,0,2019-10,A
1568.27,1.0,1,1,0,0,0,2019-10,A
922.13,19.98,1,2,0,0,1,2019-10,B
4051.61,19.0,3,4,0,0,1,2019-10,B
2453.1,23.84,2,3,0,1,2,2019-10,C
1403.79,16.0,1,2,0,0,1,2019-10,B
5267.52,19.01,6,1,0,0,0,2019-10,A
1320.0,1.0,1,2,0,0,1,2019-10,B
2054.14,19.2109,1,2,0,0,1,2019-10,B
2708.1,18.77,3,2,0,0,1,2019-10,B
1757.0,19.3,1,3,1,0,2,2019-10,C
1140.0,19.2109,1,1,0,0,0,2019-10,A
1444.46,19.01,2,2,0,0,1,2019-10,B
3652.53,1.0,3,1,0,0,0,2019-10,A
926.0,18.7672,1,1,0,0,0,2019-10,A
1224.77,1.0,1,2,0,1,2,2019-10,C
850.07,19.3,1,2,1,0,2,2019-10,C
819.4,20.73,1,1,0,0,0,2019-10,A
1116.0,20.0,2,2,0,0,1,2019-10,B
6067.2,21.31,2,2,0,0,1,2019-10,B
1427.42,19.2109,1,2,0,0,1,2019-10,B
740.0,1.0,1,1,0,0,0,2019-10,A
748.51,21.92,1,2,0,0,1,2019-10,B
1626.58,19.2,2,1,0,0,0,2019-10,A
2634.0,19.3,1,2,0,0,1,2019-10,B
740.0,1.0,1,2,0,0,1,2019-10,B
1374.6,21.31,1,2,0,0,1,2019-10,B
944.0,18.77,1,2,0,0,1,2019-10,B
995.0,19.35,1,1,0,0,0,2019-10,A
932.07,19.2109,1,2,0,0,1,2019-10,B
1011.99,16.0,1,1,0,0,0,2019-10,A
1607.88,1.0,1,2,0,0,1,2019-10,B
1130.5,19.98,1,3,0,0,1,2019-10,B
637.24,22.35,1,2,0,0,1,2019-10,B
1300.0,19.3,1,2,0,0,1,2019-10,B
1350.0,19.2109,1,2,0,0,1,2019-10,B
750.0,24.0388,1,2,0,0,1,2019-10,B
2227.2,19.0,1,1,0,0,0,2019-10,A
980.0,19.0,2,2,0,0,1,2019-10,B
7347.8,18.9,7,3,0,0,1,2019-10,B
1428.0,19.2109,1,2,0,0,1,2019-10,B
2921.24,19.16,4,1,0,0,0,2019-10,A
1712.33,21.31,1,2,0,2,2,2019-10,C
850.0,1.0,1,2,0,0,1,2019-10,B
900.0,19.2109,1,2,0,0,1,2019-10,B
780.0,18.98,1,1,0,0,0,2019-10,A
5425.0,1.0,7,1,0,0,0,2019-10,A
771.0,19.0,1,1,0,0,0,2019-10,A
1132.84,1.0,1,2,0,1,2,2019-10,C
10298.0,18.9,5,4,0,0,1,2019-10,B
1058.8,19.2109,1,2,0,0,1,2019-10,B
1578.0,22.25,0,1,0,0,0,2019-10,A
3400.0,19.2109,2,2,0,0,1,2019-10,B
1045.0,20.89,1,1,0,0,0,2019-10,A
3641.04,19.2109,3,3,0,0,1,2019-10,B
550.0,19.0,1,2,1,0,2,2019-10,C
2077.94,19.5,2,2,0,0,1,2019-10,B
5520.0,19.33,4,2,0,1,2,2019-10,C
1149.45,19.5,1,2,0,0,1,2019-10,B
5474.04,16.0,4,2,0,0,1,2019-10,B
1146.0,1.0,1,1,0,0,0,2019-10,A
680.68,19.96,1,2,0,0,1,2019-10,B
2951.2,18.0,2,2,0,0,1,2019-10,B
1463.15,19.2109,1,3,0,0,1,2019-10,B
1116.5,18.79,1,1,0,0,0,2019-10,A
971.0,20.19,1,1,0,0,0,2019-10,A
1107.0,19.3,1,1,0,0,0,2019-10,A
537.2,19.4,1,1,0,0,0,2019-10,A
2040.3,19.3855,2,3,0,0,1,2019-10,B
1587.12,19.2109,2,2,0,0,1,2019-10,B
7657.81,19.02,1,2,0,0,1,2019-10,B
940.0,1.0,1,2,0,0,1,2019-10,B
1100.0,22.38,1,1,0,0,0,2019-10,A
1700.0,19.35,2,2,0,0,1,2019-10,B
771.0,19.3,1,2,0,0,1,2019-10,B
3402.42,18.0,3,2,0,0,1,2019-10,B
2347.42,18.26,2,2,0,2,2,2019-10,C
3808.0,19.33,2,2,0,0,1,2019-10,B
1995.21,1.0,1,4,0,0,1,2019-10,B
1712.33,21.31,0,2,0,0,1,2019-10,B
1020.15,19.5352,1,3,0,0,1,2019-10,B
1017.89,19.2109,1,2,0,2,2,2019-10,C
668.57,22.82,1,1,0,0,0,2019-10,A
3405.0,19.5236,3,1,0,0,0,2019-10,A
1511.77,16.0,1,2,0,0,1,2019-10,B
9594.0,19.43,3,1,0,0,1,2019-10,B
1242.6,1.0,1,2,0,0,1,2019-10,B
963.9,22.36,1,1,0,0,0,2019-10,A
810.19,1.0,1,1,0,0,0,2019-10,A
2409.75,19.57,3,1,0,0,0,2019-10,A
2140.0,20.41,2,1,0,0,0,2019-10,A
910.0,1.0,1,1,0,0,0,2019-10,A
4198.32,19.99,4,1,0,0,0,2019-10,A
3108.1,1.0,2,1,0,0,0,2019-10,A
1793.72,1.0,2,2,0,1,2,2019-10,C
1660.46,19.2109,1,2,0,0,1,2019-10,B
1045.0,21.93,1,1,0,0,0,2019-10,A
1544.78,19.2109,1,1,0,0,0,2019-10,A
693.5,18.97,1,1,0,0,0,2019-10,A
2410.86,21.31,2,2,0,2,2,2019-10,C
1279.8,21.67,1,2,0,0,1,2019-10,B
1614.0,20.14,2,1,0,0,0,2019-10,A
1624.36,19.24,2,1,0,0,0,2019-10,A
2200.0,1.0,2,2,0,0,1,2019-10,B
1053.47,21.31,1,2,0,0,1,2019-10,B
4902.09,1.0,3,2,0,0,1,2019-10,B
3317.6,19.0,4,1,0,0,0,2019-10,A
1092.4,16.0,1,2,0,2,2,2019-10,C
3755.64,16.0,3,1,0,0,0,2019-10,A
2059.7,19.2109,2,2,0,0,1,2019-10,B
1204.88,18.0,1,2,1,0,2,2019-10,C
1062.0,1.0,1,1,0,0,0,2019-10,A
2399.79,19.5,3,2,0,0,1,2019-10,B
1480.0,1.0,2,2,0,0,1,2019-10,B
2348.37,19.5,3,1,0,0,0,2019-10,A
782.6,18.0,1,1,0,0,0,2019-10,A
2662.2,18.0,1,2,0,0,1,2019-10,B
1020.0,22.39,1,2,2,0,2,2019-10,C
519.2,1.0,1,1,0,0,0,2019-10,A
4870.04,16.0,4,1,0,0,0,2019-10,A
2654.0,19.2,2,1,0,0,0,2019-10,A
1469.66,19.33,2,2,0,0,1,2019-10,B
1762.14,1.0,3,1,0,0,0,2019-10,A
3216.0,22.53,1,2,0,0,1,2019-10,B
3731.84,21.93,5,1,0,0,0,2019-10,A
2484.72,18.75,2,2,0,0,1,2019-10,B
1130.83,1.0,1,2,0,0,1,2019-10,B
2085.95,16.0,1,3,0,0,1,2019-10,B
6421.42,19.0,6,2,0,0,1,2019-10,B
1244.25,19.2,1,2,0,0,1,2019-10,B
3135.54,1.0,2,2,0,0,1,2019-10,B
1543.5,18.88,2,1,0,0,0,2019-10,A
3480.0,19.0,2,2,0,0,1,2019-10,B
2843.52,19.01,3,2,0,0,1,2019-10,B
1950.0,19.86,1,2,0,0,1,2019-10,B
498.15,18.77,1,1,0,0,0,2019-10,A
740.0,1.0,1,2,0,0,1,2019-10,B
3280.0,1.0,2,4,0,0,1,2019-10,B
8342.88,19.59,14,1,0,0,2,2019-10,C
1875.68,19.2109,2,2,0,0,1,2019-10,B
2437.5,19.83,3,1,0,0,0,2019-10,A
1048.72,1.0,1,2,0,0,1,2019-10,B
3390.0,19.01,1,3,0,0,1,2019-10,B
829.43,22.76,1,2,0,0,1,2019-10,B
1461.37,21.31,1,2,0,0,1,2019-10,B
974.86,1.0,1,1,0,0,0,2019-10,A
734.97,20.6,1,2,0,0,1,2019-10,B
739.37,20.43,1,1,0,0,0,2019-10,A
1360.58,21.31,1,2,0,0,1,2019-10,B
3414.0,18.7672,3,2,0,0,1,2019-10,B
1713.88,19.2109,2,2,0,2,2,2019-10,C
2836.25,21.31,1,4,0,0,1,2019-10,B
1960.0,22.81,1,2,0,0,1,2019-10,B
2549.2,19.86,4,2,0,0,1,2019-10,B
1282.52,19.2109,1,2,0,0,1,2019-10,B
1200.0,19.01,1,2,1,0,2,2019-10,C
1218.0,19.2,1,3,0,0,1,2019-10,B
1350.0,19.2109,1,2,0,0,1,2019-10,B
1071.0,19.41,1,1,0,0,0,2019-10,A
6280.4,18.97,5,2,1,1,2,2019-10,C
991.8,19.0,1,1,0,0,0,2019-10,A
1842.0,20.02,2,1,0,0,0,2019-10,A
2479.08,21.31,2,2,0,0,1,2019-10,B
987.9,22.62,1,1,0,0,0,2019-10,A
10063.52,21.31,3,1,0,0,1,2019-10,B
2077.94,19.8,2,2,0,2,2,2019-10,C
4500.0,19.44,2,2,0,0,1,2019-10,B
3144.38,21.31,2,1,0,0,0,2019-10,A
2000.0,24.98,2,2,0,0,1,2019-10,B
2213.4,1.0,2,2,0,0,1,2019-10,B
972.23,19.56,1,1,0,0,0,2019-10,A
1400.0,19.43,1,1,0,0,0,2019-10,A
3142.57,21.31,1,3,0,0,1,2019-10,B
771.72,19.01,1,2,0,0,1,2019-10,B
1511.76,16.0,1,4,2,0,2,2019-10,C
677.44,19.75,1,1,0,0,0,2019-10,A
1052.84,16.0,1,2,0,0,1,2019-10,B
2418.08,19.11,2,2,0,2,2,2019-10,C
1107.0,19.3,1,1,0,0,0,2019-10,A
2784.26,19.49,2,2,0,0,1,2019-10,B
614.0,19.0,1,2,0,0,1,2019-10,B
3223.2,21.31,2,2,0,0,1,2019-10,B
1469.4,21.31,1,1,0,0,0,2019-10,A
4647.41,1.0,3,1,0,0,0,2019-10,A
2240.44,19.2109,2,2,0,0,1,2019-10,B
1530.54,19.24,2,1,0,0,0,2019-10,A
3669.92,19.2109,2,2,1,1,2,2019-10,C
600.0,19.0,1,2,0,0,1,2019-10,B
1070.83,1.0,1,2,0,1,2,2019-10,C
2229.75,21.31,2,2,0,0,1,2019-10,B
2570.4,25.36,3,2,0,0,1,2019-10,B
728.7,21.37,1,2,0,0,1,2019-10,B
4313.4,19.2,4,1,0,0,0,2019-10,A
990.0,19.06,1,3,0,0,1,2019-10,B
965.0,19.2,1,1,0,0,0,2019-10,A
3318.0,21.31,2,3,0,0,1,2019-10,B
1185.53,19.2109,1,1,0,0,0,2019-10,A
1515.86,1.0,1,1,0,0,0,2019-10,A
1300.0,19.33,1,1,0,0,0,2019-10,A
6650.0,19.01,5,4,0,0,1,2019-10,B
1170.0,18.98,1,3,0,0,1,2019-10,B
1307.0,19.3,1,1,0,0,0,2019-10,A
1979.66,20.0,2,2,0,0,1,2019-10,B
5660.0,18.93,5,2,2,0,2,2019-10,C
4036.12,1.0,1,4,0,0,1,2019-10,B
856.8,19.56,1,1,0,0,0,2019-10,A
3616.45,19.2109,2,2,0,1,2,2019-10,C
1617.0,19.3,1,2,0,0,1,2019-10,B
1102.0,19.0,1,2,0,0,1,2019-10,B
280.0,1.0,1,1,0,0,0,2019-10,A
1193.57,18.87,1,1,0,0,0,2019-10,A
2856.36,21.31,2,2,0,0,1,2019-10,B
1880.0,1.0,2,2,0,0,1,2019-10,B
3588.48,19.3,4,2,2,0,2,2019-10,C
3837.63,18.9082,0,1,0,0,1,2019-10,B
1011.5,19.0,1,1,0,0,0,2019-10,A
5039.22,1.0,3,1,0,0,0,2019-10,A
514.08,20.6,1,2,0,0,1,2019-10,B
680.68,19.57,1,2,0,0,1,2019-10,B
2956.25,21.91,2,2,0,0,1,2019-10,B
496.0,20.01,1,4,0,0,1,2019-10,B
3644.0,18.77,4,2,0,0,1,2019-10,B
883.39,18.9082,1,2,0,0,1,2019-10,B
2700.0,1.0,1,2,0,0,1,2019-10,B
655.0,17.0,1,2,0,0,1,2019-10,B
674.73,19.08,1,2,0,0,1,2019-10,B
790.0,19.0,1,1,0,0,0,2019-10,A
1132.2,1.0,1,2,0,2,2,2019-10,C
1038.97,19.71,1,2,0,0,1,2019-10,B
1770.0,19.0,3,2,0,0,1,2019-10,B
1950.0,19.01,1,2,0,0,1,2019-10,B
1527.0,1.0,1,2,0,0,1,2019-10,B
1397.12,21.31,1,2,0,0,1,2019-10,B
1475.0,18.77,1,2,0,0,1,2019-10,B
1900.0,19.43,2,2,0,0,1,2019-10,B
870.0,19.0,1,1,0,0,0,2019-10,A
1156.5,16.0,1,2,0,0,1,2019-10,B
2643.09,18.9,1,3,0,1,2,2019-10,C
1459.08,19.0,2,1,0,0,0,2019-10,A
2613.0,19.66,3,2,0,0,1,2019-10,B
940.0,1.0,1,2,0,0,1,2019-10,B
813.0,17.9,1,2,0,0,1,2019-10,B
1710.0,19.01,2,1,0,0,0,2019-10,A
6120.8,18.87,4,2,0,0,1,2019-10,B
740.0,1.0,1,2,0,1,2,2019-10,C
2064.8,19.0,2,1,0,0,0,2019-10,A
1038.97,19.53,1,2,0,0,1,2019-10,B
911.0,18.77,1,1,0,0,0,2019-10,A
11606.28,1.0,2,2,0,0,1,2019-10,B
1739.37,19.2109,1,2,0,1,2,2019-10,C
901.13,20.13,1,3,0,0,1,2019-10,B
490.0,19.0,1,1,0,0,0,2019-10,A
1045.0,18.66,1,1,0,0,0,2019-10,A
4516.15,1.0,2,3,0,0,1,2019-10,B
1426.81,19.2109,1,2,0,2,2,2019-10,C
981.85,18.08,1,1,0,0,0,2019-10,A
950.0,19.9,1,2,0,0,1,2019-10,B
963.0,17.0,1,4,0,0,1,2019-10,B
2034.0,19.02,1,1,0,0,0,2019-10,A
2460.0,19.3,2,2,0,0,1,2019-10,B
1580.0,19.2109,1,1,0,0,0,2019-10,A
3069.3,19.1,3,2,0,0,1,2019-10,B
1700.0,1.0,1,1,0,0,0,2019-10,A
1021.0,19.85,1,1,0,0,0,2019-10,A
2540.0,1.0,2,4,0,0,1,2019-10,B
1698.81,1.0,1,2,0,0,1,2019-10,B
1332.8,19.45,1,1,0,0,0,2019-10,A
13227.5,17.0,13,2,0,0,2,2019-10,C
4175.87,19.46,3,1,0,0,0,2019-10,A
2816.73,19.61,3,1,0,0,0,2019-10,A
950.0,19.59,1,1,0,0,0,2019-10,A
2580.66,19.19,3,1,0,0,0,2019-10,A
1011.85,21.31,1,2,0,0,1,2019-10,B
2844.0,19.41,2,2,0,0,1,2019-10,B
4235.15,20.08,5,2,0,0,1,2019-10,B
3900.0,18.9,1,1,0,0,1,2019-10,B
1395.0,18.38,1,3,0,0,1,2019-10,B
1440.0,19.0,2,1,0,0,0,2019-10,A
793.56,19.2109,1,1,0,0,0,2019-10,A
740.0,1.0,1,1,0,0,0,2019-10,A
744.15,19.41,1,2,0,0,1,2019-10,B
2820.0,22.78,3,1,0,0,0,2019-10,A
1157.19,19.3,1,1,0,0,0,2019-10,A
1133.36,19.6808,1,1,0,0,0,2019-10,A
2322.4,1.0,2,1,0,0,0,2019-10,A
1157.66,22.82,1,3,0,0,1,2019-10,B
1350.0,1.0,1,2,0,0,1,2019-10,B
1500.0,1.0,1,2,0,0,1,2019-10,B
2370.42,21.31,1,2,0,0,1,2019-10,B
2174.79,21.31,1,3,0,0,1,2019-10,B
3855.6,18.5,4,2,0,0,1,2019-10,B
1123.52,21.31,1,3,0,0,1,2019-10,B
1027.17,19.861,1,2,0,0,1,2019-10,B
712.49,1.0,1,2,0,0,1,2019-10,B
1754.2,21.31,1,3,0,0,1,2019-10,B
1011.5,18.5,1,1,0,0,0,2019-10,A
2963.2,18.08,4,2,0,0,1,2019-10,B
1793.5,22.0,2,1,0,0,0,2019-10,A
2975.0,20.53,2,1,0,0,0,2019-10,A
1380.0,18.54,1,1,0,0,0,2019-10,A
1515.0,19.63,1,1,0,0,0,2019-10,A
685.44,20.63,1,1,0,0,0,2019-10,A
1791.72,1.0,1,2,0,0,1,2019-10,B
